time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2024-12-26 11:50:26.411	WT901BLE68(96416FE28A17)	0.491	-0.425	0.807	0.671	-1.404	-5.798	-31.07	-25.58	-156.74	-19.992	-18.816	-29.008	-0.13528	0.26331	-0.21576	0.93042	23.3	13111	30
2024-12-26 11:50:26.502	WT901BLE68(96416FE28A17)	0.354	-0.454	0.883	-9.888	-4.272	0.610	-31.13	-25.89	-156.99	-19.992	-18.816	-29.008	-0.12808	0.26398	-0.21387	0.93170	23.3	13111	30
2024-12-26 11:50:26.621	WT901BLE68(96416FE28A17)	0.463	-0.453	0.797	-8.728	0.671	-6.104	-32.06	-26.09	-157.02	-19.992	-18.816	-29.008	-0.12808	0.26398	-0.21387	0.93170	23.3	13111	30
2024-12-26 11:50:26.685	WT901BLE68(96416FE28A17)	0.330	-0.456	0.825	-6.836	-0.671	-9.521	-32.10	-26.29	-158.12	-19.992	-18.620	-29.008	-0.12808	0.26398	-0.21387	0.93170	23.3	13111	30
2024-12-26 11:50:26.801	WT901BLE68(96416FE28A17)	0.492	-0.457	0.788	-6.287	-5.981	-19.653	-32.27	-27.39	-158.85	-19.992	-18.620	-29.008	-0.12808	0.26398	-0.21387	0.93170	23.3	13111	30
2024-12-26 11:50:26.890	WT901BLE68(96416FE28A17)	0.520	-0.408	0.794	2.441	7.019	-34.424	-31.01	-28.62	-161.70	-19.992	-18.620	-29.008	-0.07520	0.27518	-0.21469	0.93402	23.3	13111	30
2024-12-26 11:50:27.13	WT901BLE68(96416FE28A17)	0.445	-0.398	0.756	5.066	1.282	-24.414	-28.92	-29.26	-165.01	-19.992	-18.620	-29.008	-0.07520	0.27518	-0.21469	0.93402	23.3	13111	30
2024-12-26 11:50:27.101	WT901BLE68(96416FE28A17)	0.538	-0.377	0.668	22.278	-5.127	-25.513	-26.35	-30.16	-167.27	-18.718	-23.716	-29.400	-0.07520	0.27518	-0.21469	0.93402	23.3	13111	30
2024-12-26 11:50:27.222	WT901BLE68(96416FE28A17)	0.514	-0.285	0.801	39.246	-0.244	-26.855	-21.71	-31.20	-169.97	-18.718	-23.716	-29.400	-0.07520	0.27518	-0.21469	0.93402	23.3	13111	30
2024-12-26 11:50:27.312	WT901BLE68(96416FE28A17)	0.458	-0.221	0.847	40.222	6.409	-27.649	-16.34	-31.88	-172.86	-18.718	-23.716	-29.400	-0.01825	0.27911	-0.11356	0.95331	23.3	13111	30
2024-12-26 11:50:27.432	WT901BLE68(96416FE28A17)	0.417	-0.171	0.795	54.871	14.648	-31.433	-9.88	-31.46	-176.42	-18.718	-23.716	-29.400	-0.01825	0.27911	-0.11356	0.95331	23.3	13111	30
2024-12-26 11:50:27.491	WT901BLE68(96416FE28A17)	0.391	-0.079	0.850	77.942	19.470	-40.833	-1.13	-30.01	179.44	-12.936	-40.964	-25.676	-0.01825	0.27911	-0.11356	0.95331	23.3	13111	30
2024-12-26 11:50:27.611	WT901BLE68(96416FE28A17)	0.475	0.009	1.234	51.025	41.260	-36.560	6.93	-25.75	176.00	-12.936	-40.964	-25.676	-0.01825	0.27911	-0.11356	0.95331	23.3	13111	30
2024-12-26 11:50:27.701	WT901BLE68(96416FE28A17)	0.441	0.210	1.243	-13.367	38.513	-29.846	8.92	-21.08	173.20	-12.936	-40.964	-25.676	0.04498	0.18481	0.06464	0.97955	23.3	13111	30
2024-12-26 11:50:27.821	WT901BLE68(96416FE28A17)	0.333	0.223	1.164	-50.964	39.551	-13.000	5.47	-17.56	171.64	-12.936	-40.964	-25.676	0.04498	0.18481	0.06464	0.97955	23.3	13111	30
2024-12-26 11:50:27.911	WT901BLE68(96416FE28A17)	0.144	0.188	1.036	-50.720	45.288	-1.343	0.58	-13.96	170.69	0.686	-43.512	-28.420	0.04498	0.18481	0.06464	0.97955	23.3	13111	30
2024-12-26 11:50:28.32	WT901BLE68(96416FE28A17)	0.087	0.087	0.935	-32.776	37.598	-2.808	-3.24	-10.18	170.08	0.686	-43.512	-28.420	0.04498	0.18481	0.06464	0.97955	23.3	13111	30
2024-12-26 11:50:28.91	WT901BLE68(96416FE28A17)	0.022	0.052	0.858	-16.052	23.132	-4.639	-5.06	-7.51	168.87	0.686	-43.512	-28.420	0.10147	0.05707	-0.05133	0.99182	23.3	13111	30
2024-12-26 11:50:28.212	WT901BLE68(96416FE28A17)	-0.046	-0.005	0.871	6.897	24.841	-9.705	-4.88	-5.48	167.60	0.686	-43.512	-28.420	0.10147	0.05707	-0.05133	0.99182	23.3	13111	30
2024-12-26 11:50:28.300	WT901BLE68(96416FE28A17)	0.066	0.065	0.941	13.123	5.066	-24.414	-3.11	-3.84	165.44	10.290	-38.612	-31.556	0.10147	0.05707	-0.05133	0.99182	23.3	13111	30
2024-12-26 11:50:28.423	WT901BLE68(96416FE28A17)	0.038	0.066	0.913	-3.296	-19.897	-5.676	-2.33	-5.55	163.58	10.290	-38.612	-31.556	0.10147	0.05707	-0.05133	0.99182	23.3	13111	30
2024-12-26 11:50:28.541	WT901BLE68(96416FE28A17)	0.046	-0.017	1.009	11.108	10.193	2.014	-1.68	-5.33	163.75	10.290	-38.612	-31.556	0.14160	0.04108	-0.01633	0.98889	23.3	13111	30
2024-12-26 11:50:28.631	WT901BLE68(96416FE28A17)	0.037	0.004	1.081	4.578	-7.080	-4.333	-0.74	-5.04	163.54	10.290	-38.612	-31.556	0.14160	0.04108	-0.01633	0.98889	23.3	13111	30
2024-12-26 11:50:28.722	WT901BLE68(96416FE28A17)	0.030	0.010	1.067	-1.038	2.808	0.183	-0.55	-5.13	163.39	10.486	-39.788	-30.772	0.14160	0.04108	-0.01633	0.98889	23.3	13111	30
2024-12-26 11:50:28.841	WT901BLE68(96416FE28A17)	0.035	0.004	1.005	-3.052	-0.854	-1.404	-0.74	-4.91	163.36	10.486	-39.788	-30.772	0.14160	0.04108	-0.01633	0.98889	23.3	13111	30
2024-12-26 11:50:28.901	WT901BLE68(96416FE28A17)	0.046	0.014	0.984	3.418	1.160	-2.869	-0.61	-4.71	163.13	10.486	-39.788	-30.772	0.14737	0.03983	-0.01025	0.98819	23.3	13111	30
2024-12-26 11:50:29.23	WT901BLE68(96416FE28A17)	-0.012	0.025	1.017	5.188	-2.502	-4.333	-0.07	-4.75	162.74	10.486	-39.788	-30.772	0.14737	0.03983	-0.01025	0.98819	23.3	13111	30
2024-12-26 11:50:29.110	WT901BLE68(96416FE28A17)	0.007	0.035	1.054	6.897	16.968	-3.174	0.74	-3.53	162.42	11.662	-40.768	-30.086	0.14737	0.03983	-0.01025	0.98819	23.3	13111	30
2024-12-26 11:50:29.233	WT901BLE68(96416FE28A17)	0.009	0.041	1.031	6.042	7.202	-6.287	1.40	-2.53	161.97	11.662	-40.768	-30.086	0.14737	0.03983	-0.01025	0.98819	23.3	13111	30
2024-12-26 11:50:29.322	WT901BLE68(96416FE28A17)	-0.029	0.071	1.031	4.150	3.601	-0.854	2.02	-1.99	161.63	11.662	-40.768	-30.086	0.15881	0.01877	0.01587	0.98697	23.3	13111	30
2024-12-26 11:50:29.440	WT901BLE68(96416FE28A17)	-0.007	0.064	1.048	1.038	0.671	-1.526	2.25	-1.57	161.74	11.662	-40.768	-30.086	0.15881	0.01877	0.01587	0.98697	23.3	13111	30
2024-12-26 11:50:29.501	WT901BLE68(96416FE28A17)	-0.041	0.065	1.048	-2.075	-0.061	0.000	2.30	-1.50	161.57	13.426	-41.552	-29.302	0.15881	0.01877	0.01587	0.98697	23.3	13111	30
2024-12-26 11:50:29.621	WT901BLE68(96416FE28A17)	-0.022	0.056	1.019	-2.808	2.441	2.197	2.14	-1.07	161.77	13.426	-41.552	-29.302	0.15881	0.01877	0.01587	0.98697	23.3	13111	30
2024-12-26 11:50:29.712	WT901BLE68(96416FE28A17)	-0.031	0.063	0.989	0.000	-1.282	0.427	1.97	-1.04	161.87	13.426	-41.552	-29.302	0.15717	0.01151	0.01596	0.98734	23.3	13111	30
2024-12-26 11:50:29.832	WT901BLE68(96416FE28A17)	-0.015	0.076	1.007	2.686	-2.747	-0.305	2.24	-0.95	161.93	13.426	-41.552	-29.302	0.15717	0.01151	0.01596	0.98734	23.3	13111	30
2024-12-26 11:50:29.921	WT901BLE68(96416FE28A17)	-0.026	0.072	1.033	3.357	-2.075	-0.610	2.65	-1.05	161.87	13.622	-41.944	-28.812	0.15717	0.01151	0.01596	0.98734	23.3	13111	30
2024-12-26 11:50:30.40	WT901BLE68(96416FE28A17)	-0.011	0.077	1.061	2.625	-1.465	-0.916	3.07	-0.98	161.82	13.622	-41.944	-28.812	0.15717	0.01151	0.01596	0.98734	23.3	13111	30
2024-12-26 11:50:30.133	WT901BLE68(96416FE28A17)	-0.035	0.088	1.043	-0.488	-2.563	1.526	3.20	-1.18	161.81	13.622	-41.944	-28.812	0.15680	0.01495	0.02585	0.98712	23.3	13111	30
2024-12-26 11:50:30.251	WT901BLE68(96416FE28A17)	-0.025	0.081	1.023	0.244	-1.282	1.221	3.21	-1.20	162.05	13.622	-41.944	-28.812	0.15680	0.01495	0.02585	0.98712	23.3	13111	30
2024-12-26 11:50:30.311	WT901BLE68(96416FE28A17)	-0.025	0.089	1.034	-0.305	-1.770	0.977	3.31	-1.19	162.13	13.426	-42.434	-28.616	0.15680	0.01495	0.02585	0.98712	23.3	13111	30
2024-12-26 11:50:30.433	WT901BLE68(96416FE28A17)	-0.025	0.088	1.036	-1.038	0.427	1.282	3.35	-1.05	162.24	13.426	-42.434	-28.616	0.15680	0.01495	0.02585	0.98712	23.3	13111	30
2024-12-26 11:50:30.521	WT901BLE68(96416FE28A17)	-0.030	0.093	1.034	-0.854	1.526	0.977	3.36	-0.93	162.32	13.426	-42.434	-28.616	0.15295	0.01187	0.02762	0.98773	23.3	13111	30
2024-12-26 11:50:30.643	WT901BLE68(96416FE28A17)	-0.015	0.090	1.008	-1.465	-1.404	-0.061	3.28	-0.81	162.40	13.426	-42.434	-28.616	0.15295	0.01187	0.02762	0.98773	23.3	13111	30
2024-12-26 11:50:30.731	WT901BLE68(96416FE28A17)	-0.013	0.082	1.021	1.221	1.221	-0.427	3.41	-0.59	162.34	13.818	-42.630	-28.518	0.15295	0.01187	0.02762	0.98773	23.3	13111	30
2024-12-26 11:50:30.853	WT901BLE68(96416FE28A17)	-0.018	0.085	1.040	0.488	1.282	1.282	3.56	-0.48	162.34	13.818	-42.630	-28.518	0.15295	0.01187	0.02762	0.98773	23.3	13111	30
2024-12-26 11:50:30.910	WT901BLE68(96416FE28A17)	-0.042	0.092	1.007	-1.282	-1.831	3.540	3.52	-0.60	162.51	13.818	-42.630	-28.518	0.15033	0.01035	0.02972	0.98810	23.3	13111	30
2024-12-26 11:50:31.33	WT901BLE68(96416FE28A17)	-0.509	0.118	0.979	1.770	-0.366	4.639	3.65	-0.68	162.87	13.818	-42.630	-28.518	0.15033	0.01035	0.02972	0.98810	23.3	13111	30
2024-12-26 11:50:31.121	WT901BLE68(96416FE28A17)	-0.531	0.256	1.590	-4.639	66.589	-3.662	4.35	1.96	163.49	15.288	-43.218	-27.734	0.15033	0.01035	0.02972	0.98810	23.3	13111	30
2024-12-26 11:50:31.243	WT901BLE68(96416FE28A17)	-0.345	0.391	1.379	-67.261	76.294	-56.885	0.89	9.60	161.45	15.288	-43.218	-27.734	0.15033	0.01035	0.02972	0.98810	23.3	13111	30
2024-12-26 11:50:31.362	WT901BLE68(96416FE28A17)	-0.436	0.294	0.875	-66.101	98.328	-95.581	-7.58	17.56	153.25	15.288	-43.218	-27.734	0.24966	-0.20001	-0.03979	0.94656	23.3	13111	30
2024-12-26 11:50:31.454	WT901BLE68(96416FE28A17)	-0.372	0.117	0.502	13.306	88.989	-124.084	-14.14	25.61	139.75	15.288	-43.218	-27.734	0.24966	-0.20001	-0.03979	0.94656	23.3	13111	30
2024-12-26 11:50:31.542	WT901BLE68(96416FE28A17)	-0.319	0.069	0.503	84.656	75.500	-128.113	-15.40	30.85	123.27	42.630	-21.462	-16.366	0.24966	-0.20001	-0.03979	0.94656	23.3	13111	30
2024-12-26 11:50:31.661	WT901BLE68(96416FE28A17)	-0.223	0.061	0.646	116.333	29.541	-127.502	-12.35	32.84	107.60	42.630	-21.462	-16.366	0.24966	-0.20001	-0.03979	0.94656	23.3	13111	30
2024-12-26 11:50:31.722	WT901BLE68(96416FE28A17)	-0.216	0.111	0.706	148.560	49.988	-89.111	-5.66	34.51	94.58	42.630	-21.462	-16.366	0.67554	-0.21628	0.21640	0.67078	23.3	13111	30
2024-12-26 11:50:31.904	WT901BLE68(96416FE28A17)	-0.088	0.160	0.802	158.936	-2.747	-67.688	4.75	35.50	86.09	42.630	-21.462	-16.366	0.67554	-0.21628	0.21640	0.67078	23.3	13111	30
2024-12-26 11:50:31.932	WT901BLE68(96416FE28A17)	0.250	0.356	0.906	155.518	-49.988	-48.279	16.68	33.03	79.80	42.630	-21.462	-16.366	0.67554	-0.21628	0.21640	0.67078	23.3	13111	30
2024-12-26 11:50:32.80	WT901BLE68(96416FE28A17)	0.290	0.463	1.064	136.597	-89.050	-18.066	27.76	25.43	74.06	41.062	-18.718	-18.816	0.67554	-0.21628	0.21640	0.67078	23.3	13111	30
2024-12-26 11:50:32.143	WT901BLE68(96416FE28A17)	0.748	0.673	0.904	109.741	-167.175	20.752	37.95	14.01	69.74	41.062	-18.718	-18.816	0.67554	-0.21628	0.21640	0.67078	23.3	13111	30
2024-12-26 11:50:32.261	WT901BLE68(96416FE28A17)	1.333	1.043	0.593	124.023	-329.041	26.855	48.88	-5.52	58.23	41.062	-18.718	-18.816	0.77542	0.45395	0.09598	0.42819	23.3	13111	30
2024-12-26 11:50:32.321	WT901BLE68(96416FE28A17)	1.218	1.329	0.124	147.888	-416.260	61.462	74.70	-31.17	26.62	41.062	-18.718	-18.816	0.77542	0.45395	0.09598	0.42819	23.3	13111	30
2024-12-26 11:50:32.441	WT901BLE68(96416FE28A17)	0.920	1.361	-0.255	169.983	-158.142	4.822	108.25	-34.41	-2.50	-20.090	-47.432	-10.584	0.77542	0.45395	0.09598	0.42819	23.3	13111	30
2024-12-26 11:50:32.533	WT901BLE68(96416FE28A17)	1.312	1.221	-0.789	234.802	72.571	-0.854	130.44	-33.80	-4.91	-20.090	-47.432	-10.584	0.77542	0.45395	0.09598	0.42819	23.3	13111	30
2024-12-26 11:50:32.652	WT901BLE68(96416FE28A17)	0.090	1.840	-0.914	285.278	1086.060	268.433	54.48	-67.65	120.09	-20.090	-47.432	-10.584	0.07144	0.48898	0.09003	0.86462	23.3	13111	30
2024-12-26 11:50:32.743	WT901BLE68(96416FE28A17)	-0.435	0.979	-0.005	-68.176	222.961	328.003	-7.73	-24.93	-161.09	-20.090	-47.432	-10.584	0.07144	0.48898	0.09003	0.86462	23.3	13111	30
2024-12-26 11:50:32.862	WT901BLE68(96416FE28A17)	-0.405	0.175	0.417	-58.472	47.302	115.173	-21.12	-11.86	-145.22	-4.900	-27.048	-34.300	0.07144	0.48898	0.09003	0.86462	23.3	13111	30
2024-12-26 11:50:32.951	WT901BLE68(96416FE28A17)	-0.101	-0.093	0.563	0.427	-5.493	-5.127	-23.21	-4.73	-137.27	-4.900	-27.048	-34.300	0.07144	0.48898	0.09003	0.86462	23.3	13111	30
2024-12-26 11:50:33.71	WT901BLE68(96416FE28A17)	-0.017	-0.146	0.988	53.772	14.771	-70.984	-18.44	-3.96	-140.57	-4.900	-27.048	-34.300	-0.30609	0.07236	-0.12228	0.94128	23.3	13111	30
2024-12-26 11:50:33.132	WT901BLE68(96416FE28A17)	-0.105	-0.148	1.171	33.875	8.911	-81.482	-12.04	-2.81	-149.53	-4.900	-27.048	-34.300	-0.30609	0.07236	-0.12228	0.94128	23.3	13111	30
2024-12-26 11:50:33.281	WT901BLE68(96416FE28A17)	0.041	-0.166	1.064	2.625	-12.085	-103.699	-9.45	-4.43	-159.37	0.980	-32.340	-33.908	-0.30609	0.07236	-0.12228	0.94128	23.3	13111	30
2024-12-26 11:50:33.341	WT901BLE68(96416FE28A17)	0.370	-0.065	0.692	31.677	-6.592	-132.935	-7.11	-6.69	-171.84	0.980	-32.340	-33.908	-0.30609	0.07236	-0.12228	0.94128	23.3	13111	30
2024-12-26 11:50:33.461	WT901BLE68(96416FE28A17)	0.417	0.222	0.925	71.411	-3.296	-119.812	0.64	-8.30	174.06	0.980	-32.340	-33.908	0.07550	0.07300	0.01859	0.99426	23.3	13111	30
2024-12-26 11:50:33.552	WT901BLE68(96416FE28A17)	0.244	0.112	1.319	30.823	5.432	-38.940	7.26	-7.15	165.65	0.980	-32.340	-33.908	0.07550	0.07300	0.01859	0.99426	23.3	13111	30
2024-12-26 11:50:33.672	WT901BLE68(96416FE28A17)	0.107	0.080	1.213	-4.761	-6.897	-0.671	8.25	-7.60	163.34	11.956	-42.434	-29.008	0.07550	0.07300	0.01859	0.99426	23.3	13111	30
2024-12-26 11:50:33.731	WT901BLE68(96416FE28A17)	0.074	0.104	1.000	-14.648	-0.061	8.484	6.71	-8.23	163.43	11.956	-42.434	-29.008	0.07550	0.07300	0.01859	0.99426	23.3	13111	30
2024-12-26 11:50:33.858	WT901BLE68(96416FE28A17)	0.087	0.092	0.927	-3.052	5.676	6.958	5.60	-8.36	163.93	11.956	-42.434	-29.008	0.13498	0.07724	0.03787	0.98706	23.3	13111	30
2024-12-26 11:50:33.942	WT901BLE68(96416FE28A17)	0.082	0.098	0.995	6.165	0.488	0.732	5.79	-8.15	163.97	11.956	-42.434	-29.008	0.13498	0.07724	0.03787	0.98706	23.3	13111	30
2024-12-26 11:50:34.92	WT901BLE68(96416FE28A17)	0.095	0.088	1.110	1.892	4.333	0.610	6.19	-7.78	163.81	11.564	-42.042	-29.106	0.13498	0.07724	0.03787	0.98706	23.3	13111	30
2024-12-26 11:50:34.150	WT901BLE68(96416FE28A17)	0.083	0.111	1.030	-5.676	-2.808	-2.869	5.82	-7.75	163.39	11.564	-42.042	-29.106	0.13498	0.07724	0.03787	0.98706	23.3	13111	30
2024-12-26 11:50:34.272	WT901BLE68(96416FE28A17)	0.005	0.123	0.887	0.366	-6.287	-2.197	5.55	-7.81	162.93	11.564	-42.042	-29.106	0.14581	0.07617	0.03867	0.98557	23.3	13111	30
2024-12-26 11:50:34.361	WT901BLE68(96416FE28A17)	-0.565	0.179	1.262	18.494	28.809	-6.531	6.78	-7.10	162.39	11.564	-42.042	-29.106	0.14581	0.07617	0.03867	0.98557	23.3	13111	30
2024-12-26 11:50:34.482	WT901BLE68(96416FE28A17)	-0.250	0.492	2.129	-107.544	26.672	-49.927	4.27	-1.66	160.60	16.856	-39.200	-29.890	0.14581	0.07617	0.03867	0.98557	23.3	13111	30
2024-12-26 11:50:34.573	WT901BLE68(96416FE28A17)	-0.040	0.569	1.174	-162.537	88.623	-91.248	-9.48	4.05	153.51	16.856	-39.200	-29.890	0.14581	0.07617	0.03867	0.98557	23.3	13111	30
2024-12-26 11:50:34.662	WT901BLE68(96416FE28A17)	0.028	0.296	0.476	-112.854	96.680	-127.319	-23.69	9.91	139.12	16.856	-39.200	-29.890	0.38037	-0.18323	-0.18314	0.88776	23.3	13111	30
2024-12-26 11:50:34.754	WT901BLE68(96416FE28A17)	0.051	-0.023	0.229	-20.874	115.173	-148.010	-31.49	11.13	120.06	16.856	-39.200	-29.890	0.38037	-0.18323	-0.18314	0.88776	23.3	13111	30
2024-12-26 11:50:34.872	WT901BLE68(96416FE28A17)	0.200	-0.130	0.257	114.319	139.893	-162.354	-29.33	12.83	98.67	35.770	0.882	-18.718	0.38037	-0.18323	-0.18314	0.88776	23.3	13111	30
2024-12-26 11:50:34.961	WT901BLE68(96416FE28A17)	0.456	0.138	0.602	215.515	110.474	-144.775	-16.24	17.82	78.45	35.770	0.882	-18.718	0.38037	-0.18323	-0.18314	0.88776	23.3	13111	30
2024-12-26 11:50:35.84	WT901BLE68(96416FE28A17)	0.584	0.366	0.829	234.558	16.357	-97.717	2.97	19.26	65.60	35.770	0.882	-18.718	0.84354	-0.01843	0.18539	0.50360	23.3	13111	30
2024-12-26 11:50:35.143	WT901BLE68(96416FE28A17)	0.408	0.734	1.151	239.014	31.555	-14.038	26.39	20.59	62.04	35.770	0.882	-18.718	0.84354	-0.01843	0.18539	0.50360	23.3	13111	30
2024-12-26 11:50:35.261	WT901BLE68(96416FE28A17)	0.121	0.913	1.545	139.465	58.411	116.211	49.10	18.75	71.26	37.338	-27.832	-20.776	0.84354	-0.01843	0.18539	0.50360	23.3	13111	30
2024-12-26 11:50:35.384	WT901BLE68(96416FE28A17)	0.283	1.288	1.288	25.452	107.056	195.740	59.95	8.11	89.85	37.338	-27.832	-20.776	0.84354	-0.01843	0.18539	0.50360	23.3	13111	30
2024-12-26 11:50:35.472	WT901BLE68(96416FE28A17)	0.593	1.522	0.836	-40.039	54.077	202.148	57.80	-6.08	107.72	37.338	-27.832	-20.776	0.43033	0.38406	0.26547	0.77246	23.3	13111	30
2024-12-26 11:50:35.563	WT901BLE68(96416FE28A17)	1.115	1.258	0.442	-70.190	-395.691	149.780	53.16	-27.94	106.76	37.338	-27.832	-20.776	0.43033	0.38406	0.26547	0.77246	23.3	13111	30
2024-12-26 11:50:35.685	WT901BLE68(96416FE28A17)	0.731	1.513	0.748	138.245	-18.799	222.534	94.24	-64.40	56.41	-14.112	-49.490	-14.798	0.43033	0.38406	0.26547	0.77246	23.3	13111	30
2024-12-26 11:50:35.773	WT901BLE68(96416FE28A17)	-0.208	1.555	-0.107	64.148	481.628	347.778	5.41	-49.04	169.58	-14.112	-49.490	-14.798	0.43033	0.38406	0.26547	0.77246	23.3	13111	30
2024-12-26 11:50:35.891	WT901BLE68(96416FE28A17)	-0.096	0.439	0.568	-32.410	-28.931	194.458	-18.29	-38.59	-161.41	-14.112	-49.490	-14.798	-0.12524	0.36160	-0.12244	0.91568	23.3	13111	30
2024-12-26 11:50:35.952	WT901BLE68(96416FE28A17)	0.130	0.111	0.577	-2.075	-15.869	80.505	-29.04	-36.44	-147.38	-14.112	-49.490	-14.798	-0.12524	0.36160	-0.12244	0.91568	23.3	13111	30
2024-12-26 11:50:36.71	WT901BLE68(96416FE28A17)	0.386	-0.051	0.950	37.292	-5.310	-6.042	-25.72	-34.55	-143.48	-20.286	-29.008	-26.950	-0.12524	0.36160	-0.12244	0.91568	23.3	13111	30
2024-12-26 11:50:36.160	WT901BLE68(96416FE28A17)	0.536	-0.082	1.183	19.348	-4.150	-36.011	-18.46	-33.59	-147.38	-20.286	-29.008	-26.950	-0.12524	0.36160	-0.12244	0.91568	23.3	13111	30
2024-12-26 11:50:36.285	WT901BLE68(96416FE28A17)	0.480	-0.143	1.049	-10.437	19.958	-33.997	-14.63	-33.89	-152.59	-20.286	-29.008	-26.950	-0.16916	0.29996	-0.05157	0.93735	23.3	13111	30
2024-12-26 11:50:36.373	WT901BLE68(96416FE28A17)	0.456	-0.147	0.990	-19.348	45.044	-31.250	-13.13	-31.88	-157.88	-20.286	-29.008	-26.950	-0.16916	0.29996	-0.05157	0.93735	23.3	13111	30
2024-12-26 11:50:36.522	WT901BLE68(96416FE28A17)	0.418	-0.130	0.862	-18.311	10.925	-28.564	-12.58	-29.32	-162.93	-13.230	-34.202	-29.204	-0.16916	0.29996	-0.05157	0.93735	23.3	13111	30
2024-12-26 11:50:36.553	WT901BLE68(96416FE28A17)	0.439	-0.195	0.888	-3.906	9.827	-20.447	-11.87	-28.36	-166.87	-13.230	-34.202	-29.204	-0.16916	0.29996	-0.05157	0.93735	23.3	13111	30
2024-12-26 11:50:36.671	WT901BLE68(96416FE28A17)	0.412	-0.227	0.932	0.732	-1.526	-13.184	-10.95	-28.14	-169.59	-13.230	-34.202	-29.204	-0.05911	0.24936	-0.07004	0.96402	23.3	13111	30
2024-12-26 11:50:36.761	WT901BLE68(96416FE28A17)	0.392	-0.194	0.922	2.075	-3.235	-2.014	-10.59	-28.14	-170.89	-13.230	-34.202	-29.204	-0.05911	0.24936	-0.07004	0.96402	23.3	13111	30
2024-12-26 11:50:36.886	WT901BLE68(96416FE28A17)	0.383	-0.149	0.875	7.690	-9.827	5.066	-10.42	-28.61	-171.06	-11.074	-35.770	-29.596	-0.05911	0.24936	-0.07004	0.96402	23.3	13111	30
2024-12-26 11:50:36.971	WT901BLE68(96416FE28A17)	0.445	-0.091	0.801	18.250	-21.729	1.892	-9.55	-29.90	-170.70	-11.074	-35.770	-29.596	-0.05911	0.24936	-0.07004	0.96402	23.3	13111	30
2024-12-26 11:50:37.91	WT901BLE68(96416FE28A17)	0.526	-0.074	0.750	29.602	-51.819	-3.479	-7.46	-33.28	-170.49	-11.074	-35.770	-29.596	-0.06210	0.31802	-0.02005	0.94577	23.3	13111	30
2024-12-26 11:50:37.190	WT901BLE68(96416FE28A17)	0.598	0.030	0.647	41.626	-69.641	-9.583	-3.89	-39.44	-170.91	-11.074	-35.770	-29.596	-0.06210	0.31802	-0.02005	0.94577	23.3	13111	30
2024-12-26 11:50:37.301	WT901BLE68(96416FE28A17)	0.749	0.209	0.510	53.345	-103.210	-20.996	2.47	-47.39	-173.25	-21.364	-43.708	-16.562	-0.06210	0.31802	-0.02005	0.94577	23.3	13111	30
2024-12-26 11:50:37.361	WT901BLE68(96416FE28A17)	0.913	0.331	0.397	67.505	-132.629	-34.302	15.35	-58.45	178.45	-21.364	-43.708	-16.562	-0.06210	0.31802	-0.02005	0.94577	23.3	13111	30
2024-12-26 11:50:37.487	WT901BLE68(96416FE28A17)	1.363	0.514	0.221	78.613	-201.904	-57.068	50.54	-69.43	148.22	-21.364	-43.708	-16.562	-0.00986	0.65131	0.23602	0.72101	23.3	13111	30
2024-12-26 11:50:37.571	WT901BLE68(96416FE28A17)	1.604	0.680	-0.360	53.223	-342.957	-72.998	122.58	-62.92	78.01	-21.364	-43.708	-16.562	-0.00986	0.65131	0.23602	0.72101	23.3	13111	30
2024-12-26 11:50:37.690	WT901BLE68(96416FE28A17)	1.757	0.801	-0.119	165.771	135.071	-152.832	140.97	-45.54	69.60	-10.192	-50.764	32.928	-0.00986	0.65131	0.23602	0.72101	23.3	13111	30
2024-12-26 11:50:37.789	WT901BLE68(96416FE28A17)	-1.061	0.670	0.515	98.816	437.500	-13.550	99.43	-63.48	140.45	-10.192	-50.764	32.928	-0.00986	0.65131	0.23602	0.72101	23.3	13111	30
2024-12-26 11:50:37.901	WT901BLE68(96416FE28A17)	3.112	1.725	1.485	-481.750	-87.585	-1.343	36.97	-56.82	-166.27	-10.192	-50.764	32.928	-0.16333	0.51724	0.21561	0.81192	23.3	13111	30
2024-12-26 11:50:37.962	WT901BLE68(96416FE28A17)	0.111	0.687	-0.711	-112.000	-565.369	453.125	-160.10	-58.79	-14.82	-10.192	-50.764	32.928	-0.16333	0.51724	0.21561	0.81192	23.3	13111	30
2024-12-26 11:50:38.83	WT901BLE68(96416FE28A17)	0.031	0.306	-0.553	35.278	62.317	91.980	-143.44	-37.40	-44.27	-32.340	-20.580	30.870	-0.16333	0.51724	0.21561	0.81192	23.3	13111	30
2024-12-26 11:50:38.173	WT901BLE68(96416FE28A17)	0.295	-0.064	-0.285	-10.620	81.604	18.250	-136.97	-40.09	-59.55	-32.340	-20.580	30.870	-0.16333	0.51724	0.21561	0.81192	23.3	13111	30
2024-12-26 11:50:38.291	WT901BLE68(96416FE28A17)	0.888	-0.204	-0.409	-52.063	-12.329	-18.738	-143.01	-39.68	-61.24	-32.340	-20.580	30.870	-0.06488	0.83432	-0.36093	0.41150	23.3	13111	30
